ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_41_11	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	2	0	1	1	0	0	0	0	0	0	0	3	0	0	1
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_22	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	1	1	2	0	0	2	0	2	0	0	4	1	3	0	2
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_46_19	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_50_12	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_41_9	0	0	0	0	0	1	1	0	1	0	0	6	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	4	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_45_19b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_41_34	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_41_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_44_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_17	1	2	2	0	0	0	5	0	1	3	0	1	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	2	2	0	0	0	4	1	0	0	0	0	0	0	1	3	0	1	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_43_10b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_47_9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0
Candidatus Yanofskybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_16	0	0	1	0	0	0	3	0	0	0	0	3	0	1	0	0	0	0	8	0	0	0	0	2	0	0	0	1	0	1	0	0	5	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	1	0
Candidatus Yanofskybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_46_23	0	1	1	0	0	1	11	0	1	9	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	1	3	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	2
Candidatus Yanofskybacteria bacterium	0	2	0	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0
Candidatus Kaiserbacteria bacterium GW2011_GWA2_49_19	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Candidatus Kaiserbacteria bacterium GW2011_GWA2_52_12	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Candidatus Kaiserbacteria bacterium GW2011_GWC2_52_8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_48_10	0	0	0	0	0	9	0	1	0	27	0	0	1	0	0	0	0	12	2	0	69	0	2	0	0	0	0	4	0	0	0	0	4	2	0	0	0	2	19	0	0	31	1	0	0	2	2	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_53_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_53_31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_54_36	0	0	0	0	0	2	0	0	0	4	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_54_36b	0	0	1	2	0	0	1	8	0	0	6	2	0	0	0	0	0	1	0	1	1	0	0	0	0	4	2	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	1	0	0	2
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_55_17	0	0	1	0	0	8	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	1	4	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	1	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_49_11	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_54_11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_55_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_55_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_45_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_53_13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_55_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_56_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_54_20	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	1	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_45_11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_51_13	0	0	0	0	0	0	5	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	6	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	2	0	0	0	4	0	3	0	1	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_55_12	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_59_19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_50_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_12_FULL_53_8	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Kaiserbacteria bacterium RIFOXYB1_FULL_46_14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	35	0	0	0
Candidatus Kaiserbacteria bacterium RIFOXYD1_FULL_42_15	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium RIFOXYD1_FULL_47_14	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	83	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_43_70	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_44_10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_45_20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	5	0	0	0	1
Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_47_16	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_51_14	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
Candidatus Kaiserbacteria bacterium	0	0	0	0	6	0	0	0	0	1	0	1	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	3	1	1	0	0
Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Candidatus Wolfebacteria bacterium GW2011_GWE2_44_13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Wolfebacteria bacterium RBG_13_41_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_47_17b	0	0	4	0	0	0	1	0	1	0	0	2	7	0	0	0	2	0	0	0	0	1	4	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	14	4	19	0	2	3	0	0	0	2	8	0	0	0	0
Candidatus Wolfebacteria bacterium RIFOXYB2_FULL_49_7	0	0	1	0	0	0	2	0	0	0	2	0	2	0	0	0	0	65	0	0	38	2	1	0	0	3	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Wolfebacteria bacterium RIFOXYD12_FULL_48_21	0	0	0	0	0	14	0	0	1	27	0	2	1	0	0	0	0	2	0	1	0	0	24	0	45	0	0	0	2	0	2	1	0	102	0	0	1	1	191	0	4	8	5	6	0	0	0	6	0	0	3	3	0	0	2
Candidatus Wolfebacteria bacterium CG_4_10_14_0_2_um_filter_39_18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Wolfebacteria bacterium CG_4_10_14_0_8_um_filter_37_11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0
Candidatus Wolfebacteria bacterium CG_4_9_14_0_8_um_filter_39_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Candidatus Wolfebacteria bacterium CG_4_9_14_3_um_filter_37_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Wolfebacteria bacterium CG03_land_8_20_14_0_80_40_12	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	1	0	0	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus Wolfebacteria bacterium CG18_big_fil_WC_8_21_14_2_50_39_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Candidatus Wolfebacteria bacterium	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	4	0	1	0	0	0	0	0	83	1	0	1	0	2	0	2	0	0	1	0	0	3	27	3	1	0	1	0	0	0	0
Candidatus Adlerbacteria bacterium RIFCSPHIGHO2_12_FULL_53_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	99	0	0	0	0	1	0	0	0	0	0	0	0
Candidatus Adlerbacteria bacterium RIFCSPLOWO2_01_FULL_51_16	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Adlerbacteria bacterium RIFCSPLOWO2_01_FULL_54_21b	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1
Candidatus Adlerbacteria bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWC2_45_10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWD2_37_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWE2_35_2-	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWE2_36_40	1	1	1	0	0	0	2	2	0	0	0	1	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	4	5	0	2
Candidatus Moranbacteria bacterium GW2011_GWE2_47_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWF1_35_5	0	0	0	0	0	0	0	0	3	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWF2_35_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWF2_37_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium GW2011_GWF2_44_10	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Candidatus Moranbacteria bacterium RBG_13_45_13	0	0	2	0	0	0	1	3	0	0	16	3	0	3	0	0	0	1	0	0	1	0	4	0	0	6	1	0	0	0	0	0	6	2	0	4	3	3	0	0	0	4	4	1	0	0	30	0	0	0	0	1	0	0	0
Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_54_31	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_55_24	0	1	1	0	1	2	0	0	0	0	1	0	1	1	0	1	2	0	1	4	0	0	0	0	5	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	4	1	4	1	0	0	0	0	1	0	5	4	1	0	5
Candidatus Moranbacteria bacterium RIFCSPHIGHO2_02_FULL_40_12b	0	0	3	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	4	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium RIFCSPHIGHO2_12_FULL_54_9	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4	0	9	1	0	0	0	0	0	0
Candidatus Moranbacteria bacterium RIFCSPLOWO2_02_FULL_48_19	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium RIFOXYA2_FULL_43_15	0	0	2	4	0	1	1	0	1	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	2	0	0	0	1	1	0	3	4	2	0	0
Candidatus Moranbacteria bacterium RIFOXYC1_FULL_44_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium CG2_30_45_14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium UBA1302	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium UBA1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus Moranbacteria bacterium UBA2206	0	1	0	0	0	0	2	1	0	0	1	0	1	0	1	0	3	1	0	1	0	2	0	0	1	4	21	0	2	0	1	0	0	0	0	0	1	0	1	0	0	2	0	1	1	0	0	0	0	0	1	2	0	0	0
Candidatus Moranbacteria bacterium UBA2282	0	0	3	0	0	0	2	2	0	0	0	13	0	0	0	0	11	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	11	0	0	0
Candidatus Moranbacteria bacterium CG_4_10_14_3_um_filter_41_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium CG_4_8_14_3_um_filter_34_16	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0
Candidatus Moranbacteria bacterium CG_4_8_14_3_um_filter_43_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium CG_4_9_14_3_um_filter_36_9	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	1	0	5	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	0	1	3	2	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium CG_4_9_14_3_um_filter_40_7	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
