SRR1927149	SRR1929408	SRR1929484	SRR1929485	SRR1929563	SRR1929574	SRR1930121	SRR1930122	SRR1930123	SRR1930128	SRR1930132	SRR1930133	SRR1930134	SRR1930136	SRR1930138	SRR1930140	SRR1930141	SRR1930142	SRR1930143	SRR1930144	SRR1930145	SRR1930149	SRR1930176	SRR1930177	SRR1930179	SRR1930187	SRR1930244
Candidatus Roizmanbacteria bacterium GW2011_GWC2_34_23	1	3	0	1	0	0	0	0	1	1	2	0	0	0	1	1	1	1	1	0	5	1	0	0	0	0	1
Candidatus Roizmanbacteria bacterium GW2011_GWC2_35_12	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium GW2011_GWC2_41_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_35_10	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_38_41	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_39_12b	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_39_12c	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_37_24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_37_9b	1	6	0	0	2	7	2	0	5	3	1	0	2	2	0	0	6	2	1	2	2	0	0	1	0	0	2
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_38_11	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_39_9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_40_9	0	1	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_02_FULL_43_11	0	2	1	0	0	0	0	0	1	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	1	3
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_33_9	1	6	2	2	5	3	4	9	5	5	0	0	3	1	0	0	4	2	1	0	7	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_36_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_37_23	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_38_13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_41_11	0	13	4	3	0	0	0	0	4	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	1
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_35_13	1	147	2	5	0	0	0	8	0	0	31	6	1	1	0	0	1	0	0	2	5	0	0	0	0	4	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_37_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_38_12	0	0	0	0	0	1	0	0	0	1	0	3	0	5	0	0	1	0	0	2	0	0	0	8	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_39_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_40_13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_44_13	0	2	0	0	0	0	0	0	5	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	0	1
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_45_11	0	0	0	0	1	0	0	0	26	1	0	0	1	0	0	0	1	1	0	2	0	0	1	0	0	0	1
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_36_11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_37_9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_39_8	18	13	1	3	0	1	6	2	6	0	0	0	8	2	0	2	5	0	2	0	4	7	0	0	0	1	0
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_12_FULL_37_7b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium RIFOXYC2_FULL_38_9	6	7	0	3	2	0	0	0	8	0	1	1	4	3	1	0	2	1	1	0	7	1	1	0	0	5	1
Candidatus Roizmanbacteria bacterium CG2_30_33_16	1	0	0	0	1	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium UBA6242	197	5	1	0	0	0	0	0	3	0	0	0	137	2	0	0	105	2	0	0	0	0	0	0	0	3	0
Candidatus Roizmanbacteria bacterium CG_4_10_14_0_2_um_filter_36_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG_4_10_14_0_2_um_filter_39_13	1	3	1	0	1	1	1	3	1	4	0	1	1	0	2	1	9	1	1	1	1	1	0	0	0	1	0
Candidatus Roizmanbacteria bacterium CG_4_10_14_0_8_um_filter_33_9	0	7	2	1	3	2	2	0	0	4	2	1	2	2	0	3	8	1	1	1	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG_4_10_14_0_8_um_filter_36_36	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG_4_10_14_0_8_um_filter_39_9	1	5	2	0	4	0	2	1	3	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2
Candidatus Roizmanbacteria bacterium CG_4_10_14_3_um_filter_33_21	1	7	2	4	4	1	0	0	4	0	0	0	1	2	1	0	0	1	1	0	2	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG_4_10_14_3_um_filter_39_13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG_4_9_14_0_2_um_filter_36_12	0	0	0	0	0	1	2	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
Candidatus Roizmanbacteria bacterium CG_4_9_14_0_2_um_filter_39_13	1	2	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	1	0	0	3	0	0	0	1	0	0
Candidatus Roizmanbacteria bacterium CG_4_9_14_3_um_filter_33_18	0	0	0	0	0	0	1	4	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	2	0
Candidatus Roizmanbacteria bacterium CG_4_9_14_3_um_filter_36_11	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG02_land_8_20_14_3_00_36_15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG03_land_8_20_14_0_80_39_12	0	0	0	0	3	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus Roizmanbacteria bacterium CG06_land_8_20_14_3_00_34_14	0	2	0	0	0	0	0	1	2	9	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_26	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_39_6	0	3	0	1	7	0	7	0	1	1	0	0	0	1	4	0	8	2	7	0	0	0	1	0	0	1	0
Candidatus Roizmanbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_45_7	0	4	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
Candidatus Roizmanbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_36_8	0	3	0	0	0	0	3	0	4	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
Candidatus Roizmanbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_16	0	1	0	0	0	3	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus Roizmanbacteria bacterium CG17_big_fil_post_rev_8_21_14_2_50_39_7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium CG22_combo_CG10-13_8_21_14_all_34_12	1	3	0	0	0	0	1	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
Candidatus Roizmanbacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_35_49	7	9	2	3	1	4	0	1	2	0	0	1	5	2	0	0	4	0	1	1	5	0	1	1	0	0	0
Candidatus Roizmanbacteria bacterium	5	5	4	1	10	2	15	3	3	0	1	0	4	4	5	3	8	5	6	1	1	0	14	0	0	0	2
Candidatus Pacebacteria bacterium GW2011_GWA1_46_10	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium RIFCSPHIGHO2_01_FULL_46_16	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0
Candidatus Pacebacteria bacterium RIFCSPHIGHO2_02_FULL_46_9	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium RIFOXYC1_FULL_39_21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium RIFOXYD1_FULL_39_27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium UBA1364	3	8	2	1	1	1	1	0	4	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	2	2
Candidatus Pacebacteria bacterium UBA6180	2	5	3	0	3	2	5	4	9	0	0	2	1	0	1	0	6	1	0	1	0	0	0	1	1	0	0
Candidatus Pacebacteria bacterium UBA6188	0	6	0	2	4	1	6	2	1	0	0	0	1	0	0	0	2	2	1	0	1	0	0	0	0	0	0
Candidatus Pacebacteria bacterium CG_4_10_14_0_8_um_filter_42_14	0	0	0	0	0	2	3	0	1	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium CG_4_9_14_0_2_um_filter_36_8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_11	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
Candidatus Pacebacteria bacterium CG10_big_fil_rev_8_21_14_0_10_44_11	2	16	2	2	2	5	9	4	21	5	0	7	1	5	3	2	7	2	0	6	5	2	0	0	0	0	0
Candidatus Pacebacteria bacterium CG10_big_fil_rev_8_21_14_0_10_44_54	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1
Candidatus Pacebacteria bacterium CG10_big_fil_rev_8_21_14_0_10_56_10	1	4	1	1	3	2	12	0	3	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0
Candidatus Pacebacteria bacterium	8	57	6	3	5	4	37	2	50	2	0	1	51	3	2	5	34	0	4	0	6	7	0	6	0	1	1
Candidatus Collierbacteria bacterium GW2011_GWB1_44_6	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0
Candidatus Collierbacteria bacterium GW2011_GWB2_45_17	1	5	5	3	0	2	3	1	8	1	0	1	1	1	0	0	3	0	0	0	4	3	1	0	0	0	1
Candidatus Collierbacteria bacterium GW2011_GWC2_44_18	1	25	1	2	1	2	9	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Candidatus Collierbacteria bacterium RIFCSPHIGHO2_02_FULL_49_10	4	3	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Candidatus Collierbacteria bacterium RIFOXYB1_FULL_49_13	0	6	0	0	1	1	2	0	2	0	1	0	0	1	1	1	2	5	1	0	0	0	0	1	1	0	0
Candidatus Collierbacteria bacterium RIFOXYD1_FULL_40_9	1	4	1	0	0	1	1	1	2	2	1	0	1	0	3	0	3	1	1	0	1	2	0	1	0	0	0
Candidatus Collierbacteria bacterium UBA5208	3	2	0	0	0	0	0	0	6	0	0	0	5	1	1	0	1	4	1	0	0	0	0	0	0	0	0
Candidatus Collierbacteria bacterium CG_4_9_14_3_um_filter_43_16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	9	2	0	0	0	0	0	0	0	0	0
Candidatus Collierbacteria bacterium CG09_land_8_20_14_0_10_46_12	5	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Collierbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_43_36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Collierbacteria bacterium CG17_big_fil_post_rev_8_21_14_2_50_45_7	0	2	0	0	4	0	75	0	2	0	0	0	0	0	0	0	3	1	0	0	0	4	1	0	0	0	2
Candidatus Beckwithbacteria bacterium GW2011_GWC2_47_9	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium RBG_13_35_6	0	1	0	1	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium RBG_13_42_9	1	8	0	1	0	3	1	0	4	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium RIFOXYD1_FULL_50_11	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium CG1_02_47_37	2	0	0	1	1	0	1	0	3	0	0	0	2	0	0	6	6	0	0	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium CG_4_9_14_0_2_um_filter_47_11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Beckwithbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_34_10	2	33	9	5	2	0	3	0	16	9	12	1	2	2	2	1	2	0	0	0	1	0	0	0	2	0	1
Candidatus Beckwithbacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_34_8	1	1	1	0	1	2	1	0	2	0	0	0	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium GW2011_GWA1_46_35	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
Candidatus Amesbacteria bacterium GW2011_GWA2_47_11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium GW2011_GWA2_47_70	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium RIFCSPHIGHO2_01_FULL_48_32b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium RIFCSPHIGHO2_02_FULL_47_9	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium RIFCSPHIGHO2_02_FULL_48_21	0	0	0	0	2	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium RIFCSPLOWO2_02_FULL_48_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus Amesbacteria bacterium RIFOXYB1_FULL_47_9	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microgenomates group bacterium GW2011_GWA1_46_7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Microgenomates group bacterium GW2011_GWA2_40_6	0	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0
Microgenomates group bacterium GW2011_GWA2_44_7	3	0	0	0	0	6	1	0	1	0	0	0	2	0	0	0	0	3	0	3	3	0	0	0	0	1	0
Microgenomates group bacterium GW2011_GWA2_46_16	1	3	1	2	1	0	12	0	2	0	0	1	1	3	4	0	1	4	7	2	0	0	1	0	0	0	0
Microgenomates group bacterium GW2011_GWA2_46_7	0	3	0	2	2	0	7	1	4	0	0	1	0	1	0	0	7	5	1	0	2	0	1	0	2	0	2
Microgenomates group bacterium GW2011_GWB1_40_9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microgenomates group bacterium GW2011_GWC1_37_8	1	7	1	0	2	0	8	1	2	4	1	0	0	2	3	0	5	4	6	0	4	0	0	1	0	0	1
Microgenomates group bacterium GW2011_GWC1_39_12	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
Microgenomates group bacterium GW2011_GWC1_39_7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microgenomates group bacterium GW2011_GWC1_49_7	0	0	1	0	1	0	2	1	0	0	0	0	0	1	0	2	3	0	0	0	3	0	0	0	2	0	1
Microgenomates group bacterium GW2011_GWF2_47_9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microgenomates group bacterium RBG_16_45_19	2	3	0	0	2	3	5	1	4	0	1	0	3	2	5	0	2	6	4	3	0	1	0	0	0	0	0
Microgenomates group bacterium RBG_19FT_COMBO_39_10	2	1	0	0	3	0	0	1	3	8	1	0	3	2	0	1	8	0	0	0	1	0	0	0	0	0	0
Microgenomates group bacterium RIFCSPHIGHO2_01_FULL_45_11	2	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Microgenomates group bacterium RIFCSPLOWO2_01_FULL_47_10	0	2	0	2	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Microgenomates group bacterium LiPW_16	3	3	2	0	0	1	3	1	0	2	0	0	1	0	1	0	8	0	0	0	0	1	0	1	0	0	0
Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_01_FULL_43_15b	8	3	1	0	1	1	1	1	0	9	0	0	2	0	0	3	9	0	0	0	1	0	0	0	0	0	1
Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_01_FULL_41_27	0	1	0	0	3	2	19	0	4	0	0	22	2	13	0	0	1	0	1	0	1	1	0	3	1	0	0
Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_02_FULL_40_10	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Blackburnbacteria bacterium RIFCSPLOWO2_02_FULL_44_9	0	1	1	0	0	2	0	4	3	1	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0
Candidatus Woykebacteria bacterium GWB1_45_5	0	1	0	1	0	1	2	0	3	0	0	0	0	2	0	2	2	1	0	3	0	0	0	0	0	1	0
Candidatus Woykebacteria bacterium RBG_13_40_7b	1	1	1	0	0	1	2	0	1	8	0	0	2	1	0	1	5	0	1	0	15	1	0	0	0	0	0
Candidatus Woykebacteria bacterium RBG_16_43_9	0	2	0	0	3	2	1	2	9	1	1	1	2	0	0	3	2	0	0	0	0	0	0	1	0	2	2
Candidatus Woykebacteria bacterium RBG_19FT_COMBO_43_10	1	0	0	0	1	0	2	1	3	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	2
Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_39_12	0	1	1	0	1	2	2	0	4	1	0	0	0	2	0	1	4	1	0	0	0	0	0	0	0	0	0
Candidatus Woykebacteria bacterium RIFCSPHIGHO2_02_FULL_43_16b	7	38	2	2	18	2	31	3	27	0	2	1	5	2	2	0	8	16	6	6	24	3	0	0	1	0	3
Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_41_12	1	0	0	0	0	3	1	0	0	1	0	1	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0
Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_48_12	1	2	2	0	1	1	4	4	3	0	1	3	0	0	0	2	24	1	0	0	2	2	1	0	9	29	1
Candidatus Chisholmbacteria bacterium RIFCSPLOWO2_01_FULL_49_14	2	8	1	0	1	1	7	2	37	1	1	3	0	1	1	0	4	4	0	0	2	9	2	3	8	8	0
Candidatus Chisholmbacteria bacterium RIFCSPLOWO2_01_FULL_50_28	1	20	5	1	1	3	1	2	0	0	0	0	2	1	1	0	6	2	0	0	0	0	0	6	0	0	1
Parcubacteria bacterium RAAC4_OD1_1	5	5	3	1	4	2	4	3	5	8	0	1	2	4	1	0	3	1	2	0	6	2	0	1	1	0	0
Parcubacteria bacterium C7867-002	0	0	0	0	0	1	1	0	5	0	1	1	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0
Parcubacteria bacterium C7867-003	9	3	0	1	0	1	1	0	2	0	0	0	7	0	0	2	5	0	0	0	5	0	0	0	0	1	3
Parcubacteria bacterium GBS-2	3	1	1	0	2	1	3	5	2	2	0	1	3	2	1	2	23	1	0	1	2	0	0	4	0	1	5
Parcubacteria bacterium DG_72	7	8	2	0	2	1	4	2	6	3	0	0	3	0	2	0	1	0	0	0	3	27	1	0	2	0	9
Candidatus Parcubacteria bacterium A4	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
Candidatus Parcubacteria bacterium	16	38	64	8	8	3	4	5	17	3	2	0	9	28	0	5	24	0	3	2	37	3	0	3	3	25	7
Candidatus Campbellbacteria bacterium RIFCSPHIGHO2_01_FULL_34_10	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0
Candidatus Campbellbacteria bacterium RIFCSPHIGHO2_12_FULL_35_10	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Candidatus Campbellbacteria bacterium RIFCSPLOWO2_02_FULL_35_11	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
Candidatus Campbellbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_35_52	5	8	5	3	2	0	6	4	7	1	0	4	3	1	0	0	4	1	1	0	1	0	2	1	0	4	2
Candidatus Campbellbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_44_21	0	1	1	0	5	0	12	0	2	0	0	2	0	0	0	1	1	1	2	0	1	3	0	0	0	0	1
Candidatus Campbellbacteria bacterium CG22_combo_CG10-13_8_21_14_all_36_13	0	5	3	1	1	0	0	0	7	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Candidatus Falkowbacteria bacterium GW2011_GWF2_43_32	6	11	1	1	1	0	1	2	12	1	0	9	2	0	1	0	5	2	1	0	0	0	0	0	0	3	2
Candidatus Falkowbacteria bacterium RIFCSPHIGHO2_02_FULL_42_9	0	1	1	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_35_8	1	0	0	0	3	0	5	0	54	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_34_220	8	11	4	2	5	6	8	7	21	3	2	0	4	7	2	9	20	1	0	2	1	2	0	3	0	1	7
Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_47_12	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1
Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_35_9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Candidatus Falkowbacteria bacterium CG1_02_37_21	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Falkowbacteria bacterium UBA2355	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Falkowbacteria bacterium UBA6576	2	5	1	0	1	5	1	0	3	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0
Candidatus Falkowbacteria bacterium CG02_land_8_20_14_3_00_36_14	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
Candidatus Falkowbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_37_6	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
Candidatus Falkowbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_43_11	3	20	4	2	3	2	2	2	2	3	0	1	1	5	0	0	3	0	1	1	0	0	0	0	0	0	0
Candidatus Falkowbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_39_10	33	6	3	0	4	4	4	6	3	0	2	0	14	4	6	2	14	12	15	3	4	0	1	1	0	0	2
Candidatus Falkowbacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_49_15	2	1	2	0	1	1	2	0	8	0	0	1	2	0	0	0	2	1	0	0	0	0	2	0	0	0	0
Candidatus Falkowbacteria bacterium	52	122	54	23	32	34	84	2	40	5	5	2	42	7	0	6	93	4	6	0	9	2	0	48	3	4	3
