Sample	Bin	ANI	Phylum	Species
B58	43_sub	99.75833333333333	Firmicutes_A	Ruminococcaceae
B5	85_sub	77.79545454545453	Verrucomicrobiota	UBA1067
B58	63	99.60499999999999	Cyanobacteria	Gastranaerophilaceae
B58	73	99.62647058823529	Firmicutes_A	Acutalibacteraceae
B58	9	99.56	Firmicutes_A	Ruminococcaceae
B58	bin.12	99.6548387096774	Elusimicrobiota	Elusimicrobiaceae
B58	bin.16_sub	99.58461538461539	Firmicutes_A	Acutalibacteraceae
B58	bin.19	99.84166666666668	Firmicutes_A	Lachnospiraceae
B58	bin.26	99.84594594594596	Firmicutes_A	Lachnospiraceae
B58	bin.2	99.77272727272727	Firmicutes_A	Lachnospiraceae
B58	bin.6	99.84545454545454	Proteobacteria	Succinivibrionaceae
B58	maxbin.037_sub	99.86	Proteobacteria	Enterobacteriaceae
B59	0	81.05	Firmicutes_A	CAG-727
B59	12_sub	99.89999999999999	Firmicutes_A	Lachnospiraceae
B59	14	99.78181818181817	Firmicutes_A	Ruminococcaceae
B59	18	99.53529411764707	Verrucomicrobiota	Victivallaceae
B5	91	99.77027027027029	Firmicutes_A	Acutalibacteraceae
B59	20	99.83589743589745	Proteobacteria	CAG-977
B59	27	99.51	Bacteroidota	Rikenellaceae
B59	32	77.2	Firmicutes_A	CAG-272
B59	35	99.805	Proteobacteria	Succinivibrionaceae
B59	37_sub	99.54583333333335	Firmicutes_A	Acutalibacteraceae
B59	41	99.788	Cyanobacteria	Gastranaerophilaceae
B59	44	99.83333333333333	Firmicutes_A	Lachnospiraceae
B59	45	99.67058823529412	Firmicutes_C	Acidaminococcaceae
B59	4	99.79666666666667	Bacteroidota	Rikenellaceae
B59	51	99.83	Proteobacteria	Burkholderiaceae
B59	54	99.99285714285715	Bacteroidota	Marinifilaceae
B59	55_sub	99.66	Proteobacteria	Pasteurellaceae
B59	58	99.58125	Firmicutes_A	CAG-138
B59	65	99.25454545454545	Firmicutes_A	CAG-272
B59	74_sub	99.14	Firmicutes_C	Veillonellaceae
B59	7	99.76666666666665	Firmicutes	CAG-313
B59	84	99.68000000000002	Firmicutes_A	CAG-727
B59	90	99.61153846153846	Bacteroidota	Bacteroidaceae
B59	bin.12_sub	99.93055555555556	Firmicutes_A	Acutalibacteraceae
B59	bin.16	99.94545454545455	Verrucomicrobiota	Akkermansiaceae
B59	bin.17	99.9	Proteobacteria	CAG-239
B59	bin.25	99.55000000000001	Firmicutes_A	Oscillospiraceae
B59	bin.29	99.65454545454546	Firmicutes_A	CAG-74
B59	bin.43	99.49615384615385	Firmicutes_A	Ruminococcaceae
B59	bin.44	100.0	Firmicutes_A	CAG-272
B59	bin.9	99.5939393939394	Firmicutes_A	Oscillospiraceae
B59	maxbin.003_sub	99.72307692307693	Firmicutes_A	Lachnospiraceae
B59	maxbin.009_sub	99.7	Firmicutes_A	Oscillospiraceae
B59	maxbin.017	99.53793103448275	Bacteroidota	Muribaculaceae
B5	bin.12	99.99166666666666	Verrucomicrobiota	Akkermansiaceae
B5	bin.20	99.68125	Verrucomicrobiota	UBA1067
B5	bin.22	99.65833333333335	Firmicutes_A	CAG-138
B5	bin.25	99.7409090909091	Firmicutes_A	CAG-917
B5	bin.29_sub	99.62162162162161	Firmicutes_A	Oscillospiraceae
B5	bin.30	99.58918918918918	Bacteroidota	Bacteroidaceae
B5	bin.33	99.58	Bacteroidota	UBA932
B5	bin.39	99.66571428571427	Firmicutes_A	Oscillospiraceae
B5	bin.48	99.68125	Verrucomicrobiota	UBA1407
B5	bin.50	99.96000000000001	Firmicutes_A	Ruminococcaceae
B5	bin.6	99.12352941176471	Bacteroidota	Paludibacteraceae
B5	maxbin.014_sub	99.41923076923078	Bacteroidota	UBA932
B5	maxbin.039_sub	99.67	Firmicutes_A	Acutalibacteraceae
B61	25	99.85714285714286	Bacteroidota	Muribaculaceae
B61	30_sub	99.67727272727274	Bacteroidota	Bacteroidaceae
B61	35	99.66785714285716	Firmicutes_A	Ruminococcaceae
B61	39	99.73333333333333	Firmicutes_A	Lachnospiraceae
B61	42_sub	99.83	Firmicutes_A	Lachnospiraceae
B61	4	99.75	Firmicutes_A	CAG-508
B61	5	99.46153846153848	Bacteroidota	Bacteroidaceae
B61	6	99.92758620689656	Proteobacteria	Enterobacteriaceae
B61	71	99.82142857142857	Firmicutes_A	Lachnospiraceae
B61	bin.13	99.94444444444444	Proteobacteria	Burkholderiaceae
B61	bin.17	99.66428571428573	Firmicutes_A	Acutalibacteraceae
B61	bin.9	99.66470588235293	Proteobacteria	CAG-239
B61	maxbin.001	99.74285714285715	Bacteroidota	Bacteroidaceae
B61	maxbin.003_sub	99.992	Bacteroidota	Bacteroidaceae
B61	maxbin.004	99.83333333333333	Firmicutes_A	Lachnospiraceae
B61	maxbin.005_sub	99.25	Bacteroidota	Bacteroidaceae
B62	12_sub	99.91818181818181	Firmicutes_A	Acutalibacteraceae
B62	32_sub	99.31304347826087	Firmicutes_A	Oscillospiraceae
B62	33	99.83333333333333	Cyanobacteria	Gastranaerophilaceae
B62	38_sub	87.33333333333334	Cyanobacteria	Gastranaerophilaceae
B62	54	99.77058823529413	Firmicutes_A	Acutalibacteraceae
B62	bin.11	99.6972972972973	Cyanobacteria	Gastranaerophilaceae
B62	bin.19	99.77916666666665	Proteobacteria	CAG-239
B62	bin.21	99.49166666666666	Firmicutes_A	Ruminococcaceae
B62	bin.26	99.45555555555556	Firmicutes_A	Acutalibacteraceae
B62	maxbin.001_sub	99.85000000000001	Bacteroidota	Bacteroidaceae
B62	maxbin.005	99.67241379310346	Bacteroidota	Bacteroidaceae
B62	maxbin.008_sub	99.77499999999999	Bacteroidota	Bacteroidaceae
B63	15	99.75625	Firmicutes_A	CAG-917
B63	18	99.785	Firmicutes_A	CAG-917
B63	22	99.16190476190475	Firmicutes_A	Anaerovoracaceae
B63	24	99.65714285714284	Bacteroidota	Bacteroidaceae
B63	33_sub	99.88	Firmicutes_A	Lachnospiraceae
B63	40	99.59200000000001	Bacteroidota	Bacteroidaceae
B63	43_sub	99.79473684210525	Firmicutes_A	Acutalibacteraceae
B63	49	99.38648648648648	Firmicutes	CAG-302
B63	63	99.64482758620689	Cyanobacteria	Gastranaerophilaceae
B63	69	99.82	Bacteroidota	Muribaculaceae
B63	74	99.44444444444443	Firmicutes_A	CAG-727
B63	7	99.47857142857143	Bacteroidota	UBA932
B63	bin.16	99.90869565217392	Proteobacteria	Succinivibrionaceae
B63	bin.17	99.69999999999999	Firmicutes_A	Lachnospiraceae
B63	maxbin.012_sub	99.58333333333333	Firmicutes_A	Ruminococcaceae
B63	maxbin.017	99.96666666666665	Firmicutes_A	CAG-272
B65	11	99.51818181818182	Firmicutes_A	CAG-917
B65	12	99.73333333333333	Bacteroidota	Muribaculaceae
B65	55	99.82380952380953	Proteobacteria	Succinivibrionaceae
B65	57	99.81500000000001	Bacteroidota	Bacteroidaceae
B65	8	99.77058823529411	Proteobacteria	Burkholderiaceae
B65	bin.6	99.68333333333332	Bacteroidota	Bacteroidaceae
B65	maxbin.002_sub	99.51666666666667	Bacteroidota	Bacteroidaceae
B65	maxbin.004_sub	100.0	Firmicutes_A	Ruminococcaceae
B65	maxbin.005_sub	98.83043478260869	Bacteroidota	Bacteroidaceae
B65	maxbin.010_sub	99.56363636363636	Bacteroidota	Bacteroidaceae
B66	100	93.95185185185184	Elusimicrobiota	Elusimicrobiaceae
B66	15	99.3	Thermoplasmatota	Methanomethylophilaceae
B66	20	99.63000000000001	Firmicutes_A	Acutalibacteraceae
B66	57	92.06	Cyanobacteria	Gastranaerophilaceae
B66	69_sub	99.74054054054054	Proteobacteria	CAG-239
B66	73	99.7794117647059	Cyanobacteria	Gastranaerophilaceae
B66	80	99.68695652173913	Bacteroidota	Bacteroidaceae
B66	85	99.6162162162162	Cyanobacteria	Gastranaerophilaceae
B66	92_sub	99.04	Firmicutes_A	Ruminococcaceae
B66	bin.10	99.795	Spirochaetota	Treponemataceae
B66	bin.2	99.625	Bacteroidota	UBA932
B66	bin.30	99.27083333333333	Bacteroidota	UBA932
B66	bin.33	99.64285714285712	Firmicutes_A	Ruminococcaceae
B66	maxbin.004	99.46190476190478	Firmicutes_A	CAG-917
B66	maxbin.011_sub	99.02857142857144	Spirochaetota	Sphaerochaetaceae
B66	maxbin.026_sub	99.48571428571428	Firmicutes_A	
B67	1	99.79565217391306	Spirochaetota	Treponemataceae
B67	2	99.71666666666665	Bacteroidota	Bacteroidaceae
B67	30	99.75	Bacteroidota	Bacteroidaceae
B67	bin.10	99.80000000000001	Proteobacteria	CAG-239
B67	maxbin.014_sub	99.56	Spirochaetota	Brachyspiraceae
B69	1	99.76315789473684	Cyanobacteria	Gastranaerophilaceae
B69	28	99.83913043478262	Bacteroidota	Bacteroidaceae
B69	35	99.79166666666667	Firmicutes_A	Ruminococcaceae
B69	36	99.93666666666668	Firmicutes_A	Acutalibacteraceae
B69	42_sub	99.54482758620689	Bacteroidota	Bacteroidaceae
B69	6	99.88	Firmicutes_A	Lachnospiraceae
B69	maxbin.011_sub	99.43636363636365	Bacteroidota	Bacteroidaceae
B70	15	99.88749999999999	Actinobacteriota	Bifidobacteriaceae
B70	17	99.65	Bacteroidota	Bacteroidaceae
B70	19	99.5764705882353	Firmicutes	Erysipelatoclostridiaceae
B70	27	99.18648648648649	Campylobacterota	Campylobacteraceae
B70	3	99.9	Firmicutes_A	Lachnospiraceae
B70	40	99.73142857142858	Bacteroidota	Bacteroidaceae
B70	48_sub	99.79999999999998	Firmicutes_A	Lachnospiraceae
B70	49	99.28571428571429	Firmicutes	Erysipelotrichaceae
B70	51	99.72222222222223	Firmicutes_A	Acutalibacteraceae
B70	60	99.74736842105263	Bacteroidota	Bacteroidaceae
B70	67	99.6923076923077	Firmicutes_C	Dialisteraceae
B70	bin.12	99.79047619047621	Proteobacteria	Succinivibrionaceae
B70	bin.16	99.99142857142857	Bacteroidota	Bacteroidaceae
B70	bin.27	99.89999999999998	Spirochaetota	Treponemataceae
B70	bin.30	99.65	Firmicutes_A	Acutalibacteraceae
B70	bin.37	99.9	Actinobacteriota	Coriobacteriaceae
B70	bin.6	99.92	Firmicutes_A	Acutalibacteraceae
B71	0	99.79444444444444	Firmicutes_C	Megasphaeraceae
B71	15	99.81290322580645	Cyanobacteria	Gastranaerophilaceae
B71	17	99.68260869565219	Firmicutes_A	CAG-138
B71	18_sub	99.825	Firmicutes_A	Acutalibacteraceae
B71	19	99.57857142857144	Verrucomicrobiota	UBA1407
B71	22	99.74705882352941	Firmicutes_C	Acidaminococcaceae
B71	23	99.88571428571427	Desulfobacterota_A	Desulfovibrionaceae
B71	24_sub	99.83636363636364	Firmicutes_A	CAG-508
B71	2	99.725	Firmicutes_A	Acutalibacteraceae
B71	36	99.455	Firmicutes_A	Ruminococcaceae
B71	3	99.72	Firmicutes_A	Lachnospiraceae
B71	41	99.32727272727271	Proteobacteria	Enterobacteriaceae
B71	46	99.68125	Euryarchaeota	Methanobacteriaceae
B71	63_sub	99.82352941176471	Firmicutes_A	Acutalibacteraceae
B71	66	99.6214285714286	Firmicutes_C	Selenomonadaceae
B7	18_sub	99.78333333333332	Bacteroidota	Bacteroidaceae
B71	bin.12	99.75142857142859	Cyanobacteria	Gastranaerophilaceae
B71	bin.13	99.60000000000001	Bacteroidota	UBA932
B71	bin.15	99.39210526315789	Firmicutes	CAG-1000
B71	bin.16_sub	99.64999999999999	Firmicutes_A	CAG-508
B71	bin.28	99.6851851851852	Firmicutes_A	CAG-138
B71	bin.5	99.95000000000002	Verrucomicrobiota	Akkermansiaceae
B71	bin.7_sub	97.87333333333332	Firmicutes_A	CAG-508
B71	bin.8	99.7235294117647	Firmicutes_C	Dialisteraceae
B71	maxbin.002	99.8074074074074	Proteobacteria	Succinivibrionaceae
B71	maxbin.009_sub	99.43333333333334	Firmicutes	CAG-611
B71	maxbin.011_sub	96.33200000000001	Firmicutes	CAG-1000
B71	maxbin.013	99.74249999999999	Firmicutes_A	CAG-508
B71	maxbin.023_sub	99.80250000000001	Cyanobacteria	Gastranaerophilaceae
B72	10	99.5125	Firmicutes_A	Ruminococcaceae
B72	15	99.7529411764706	Euryarchaeota	Methanobacteriaceae
B72	26	99.73846153846154	Desulfobacterota_A	Desulfovibrionaceae
B72	53	99.83684210526316	Firmicutes_A	Acutalibacteraceae
B72	54	99.89	Firmicutes_A	Ruminococcaceae
B72	61	99.67272727272729	Firmicutes_A	Acutalibacteraceae
B72	75	99.61904761904762	Firmicutes	CAG-288
B72	77	99.73939393939395	Bacteroidota	Bacteroidaceae
B72	93	99.7578947368421	Firmicutes_A	Lachnospiraceae
B72	98	99.75714285714284	Bacteroidota	Bacteroidaceae
B72	bin.11_sub	99.65333333333335	Bacteroidota	Tannerellaceae
B72	bin.12	99.93846153846154	Firmicutes_A	Lachnospiraceae
B72	bin.15	99.81	Proteobacteria	Succinivibrionaceae
B72	bin.19	99.64782608695653	Firmicutes_A	Lachnospiraceae
B72	bin.32	99.82857142857142	Proteobacteria	Burkholderiaceae
B72	bin.44	99.61	Bacteroidota	UBA932
B72	maxbin.012_sub	99.53939393939395	Bacteroidota	Bacteroidaceae
B72	maxbin.015_sub	99.67666666666668	Bacteroidota	Bacteroidaceae
B72	maxbin.036	99.35925925925928	Firmicutes_A	CAG-917
B73	15	99.696	Bacteroidota	UBA932
B73	20	99.95666666666666	Bacteroidota	Bacteroidaceae
B73	30	99.64285714285712	Proteobacteria	Burkholderiaceae
B73	34	99.832	Bacteroidota	Muribaculaceae
B73	35	99.5608695652174	Elusimicrobiota	Elusimicrobiaceae
B7	33	99.78333333333333	Bacteroidota	Bacteroidaceae
B73	42_sub	99.73333333333333	Firmicutes_A	Acutalibacteraceae
B73	50	99.80666666666666	Euryarchaeota	Methanobacteriaceae
B73	56	99.80499999999998	Firmicutes_A	Acutalibacteraceae
B73	57_sub	99.56470588235295	Firmicutes_C	Dialisteraceae
B73	66	99.81612903225806	Proteobacteria	Succinivibrionaceae
B7	36	99.94666666666667	Proteobacteria	Burkholderiaceae
B7	37	99.71904761904761	Proteobacteria	Succinivibrionaceae
B73	87	99.78333333333336	Cyanobacteria	Gastranaerophilaceae
B73	8	99.49545454545455	Firmicutes_A	Oscillospiraceae
B73	bin.12	99.62941176470588	Firmicutes_A	CAG-138
B73	bin.13	99.57600000000001	Firmicutes_A	Acutalibacteraceae
B73	bin.20	99.84285714285716	Firmicutes_A	Lachnospiraceae
B73	bin.22	99.80833333333334	Firmicutes_A	Acutalibacteraceae
B73	bin.24	99.67222222222223	Firmicutes_A	Oscillospiraceae
B73	bin.27	99.65238095238094	Firmicutes_A	Oscillospiraceae
B73	bin.36_sub	99.53	Bacteroidota	UBA932
B73	bin.5	99.67	Firmicutes_A	Oscillospiraceae
B73	maxbin.013_sub	99.85000000000001	Firmicutes_A	Lachnospiraceae
B73	maxbin.017_sub	99.43846153846154	Firmicutes_A	CAG-138
B74	103	99.81428571428573	Bacteroidota	Rikenellaceae
B74	108	99.86	Firmicutes_A	Acutalibacteraceae
B74	10	99.4875	Firmicutes_A	Lachnospiraceae
B74	12	99.97105263157896	Verrucomicrobiota	Akkermansiaceae
B74	19_sub	99.72333333333333	Cyanobacteria	Gastranaerophilaceae
B74	1_sub	99.8157894736842	Firmicutes_A	Acutalibacteraceae
B74	33	99.7375	Firmicutes_A	CAG-272
B74	34	99.94054054054054	Firmicutes_A	Acutalibacteraceae
B74	38	99.595	Firmicutes_A	CAG-382
B74	4	99.40909090909093	Firmicutes_A	Anaerovoracaceae
B74	50	98.5909090909091	Proteobacteria	Enterobacteriaceae
B74	62_sub	99.21842105263158	Firmicutes	CAG-822
B74	64_sub	99.24722222222225	Firmicutes_A	CAG-508
B74	68_sub	99.56153846153848	Firmicutes_C	Veillonellaceae
B74	73	99.64285714285714	Firmicutes_A	Ruminococcaceae
B74	79	99.71363636363635	Firmicutes_A	CAG-552
B74	8	99.8388888888889	Proteobacteria	Burkholderiaceae
B74	94	99.77333333333334	Bacteroidota	Bacteroidaceae
B74	98	99.6375	Bacteroidota	Muribaculaceae
B74	bin.29	99.84117647058825	Firmicutes_A	Acutalibacteraceae
B74	bin.41	99.64871794871796	Firmicutes_A	Oscillospiraceae
B74	bin.49	99.49615384615385	Firmicutes_A	CAG-138
B74	bin.53	99.9	Firmicutes_A	Lachnospiraceae
B74	bin.6	99.43333333333332	Firmicutes_A	Oscillospiraceae
B7	4	99.39166666666667	Firmicutes_A	Ruminococcaceae
B74	maxbin.001	99.8375	Proteobacteria	Succinivibrionaceae
B74	maxbin.002_sub	99.83333333333333	Firmicutes_A	Ruminococcaceae
B74	maxbin.003	99.94074074074075	Firmicutes_A	CAG-272
B74	maxbin.004	99.71	Firmicutes_A	CAG-138
B74	maxbin.005_sub	99.4909090909091	Bacteroidota	Bacteroidaceae
B74	maxbin.011	99.84864864864865	Firmicutes_A	Lachnospiraceae
B75	13	99.65454545454546	Firmicutes_A	Acutalibacteraceae
B75	14	99.76	Bacteroidota	Bacteroidaceae
B75	1	99.27142857142857	Firmicutes_A	Ruminococcaceae
B75	24	99.44999999999999	Bacteroidota	UBA932
B75	26_sub	99.78888888888888	Firmicutes_A	Acutalibacteraceae
B75	30	99.69999999999999	Bacteroidota	Bacteroidaceae
B75	36	99.70588235294119	Bacteroidota	UBA932
B75	43_sub	99.64999999999999	Firmicutes_A	CAG-917
B75	51	99.79130434782608	Firmicutes_A	Ruminococcaceae
B75	bin.10	99.75135135135135	Firmicutes_A	Lachnospiraceae
B75	bin.23	99.57272727272726	Firmicutes_A	Oscillospiraceae
B75	bin.27_sub	99.80000000000003	Firmicutes_A	Lachnospiraceae
B75	bin.30	99.47222222222223	Firmicutes_A	Oscillospiraceae
B75	maxbin.015	99.72608695652175	Firmicutes_A	CAG-917
B76	11	99.78571428571429	Firmicutes_A	Lachnospiraceae
B76	16	99.57692307692308	Firmicutes_A	CAG-138
B76	21	99.77368421052631	Firmicutes_A	Acutalibacteraceae
B76	2	99.77916666666665	Bacteroidota	Bacteroidaceae
B76	31	99.59583333333332	Bacteroidota	Muribaculaceae
B76	53	99.60625	Firmicutes	Erysipelatoclostridiaceae
B76	59_sub	100.0	Bacteroidota	Bacteroidaceae
B76	5_sub	99.57826086956523	Firmicutes_A	Acutalibacteraceae
B76	61_sub	98.93571428571428	Firmicutes_A	Oscillospiraceae
B76	62	99.80909090909091	Firmicutes_A	CAG-138
B76	63	99.73333333333333	Euryarchaeota	Methanobacteriaceae
B76	69	99.84	Firmicutes_A	Lachnospiraceae
B76	79	99.86875	Desulfobacterota_A	Desulfovibrionaceae
B76	9	99.85384615384615	Firmicutes_A	Lachnospiraceae
B76	bin.13	99.82500000000002	Proteobacteria	Succinivibrionaceae
B76	bin.18	99.72727272727273	Bacteroidota	UBA932
B76	bin.2	99.55294117647058	Firmicutes_A	Oscillospiraceae
B76	bin.31	99.7891891891892	Firmicutes_A	Acutalibacteraceae
B76	bin.35	99.78387096774195	Spirochaetota	Treponemataceae
B76	bin.40	99.16842105263159	Firmicutes_A	Oscillospiraceae
B76	maxbin.004	99.76190476190476	Firmicutes_A	CAG-917
B76	maxbin.045	99.76923076923077	Verrucomicrobiota	UBA1067
B77	11	99.93333333333335	Firmicutes_A	CAG-272
B77	19	99.74864864864864	Firmicutes_A	Acutalibacteraceae
B77	21	99.66756756756756	Cyanobacteria	Gastranaerophilaceae
B77	27	99.75	Firmicutes_A	CAG-727
B77	36	99.7578947368421	Bacteroidota	Bacteroidaceae
B77	43	99.80000000000001	Firmicutes_A	Lachnospiraceae
B77	50	99.61724137931034	Firmicutes_A	Lachnospiraceae
B77	bin.12	99.80909090909091	Proteobacteria	Burkholderiaceae
B77	bin.9	99.77777777777777	Bacteroidota	Bacteroidaceae
B77	maxbin.002	99.47142857142858	Bacteroidota	Bacteroidaceae
B77	maxbin.003	99.81333333333333	Proteobacteria	Succinivibrionaceae
B78	28	99.86999999999999	Firmicutes_A	Lachnospiraceae
B78	maxbin.001	99.89545454545456	Bacteroidota	Bacteroidaceae
B79	10	99.62285714285713	Firmicutes_A	CAG-552
B79	16_sub	99.75294117647059	Bacteroidota	Bacteroidaceae
B79	21	99.59259259259261	Firmicutes_A	QALW01
B79	26_sub	99.524	Firmicutes_A	CAG-138
B79	27	99.70952380952379	Elusimicrobiota	Elusimicrobiaceae
B79	31	99.7125	Firmicutes_A	Acutalibacteraceae
B79	40	99.43333333333334	Spirochaetota	Sphaerochaetaceae
B79	41_sub	99.64999999999998	Firmicutes_A	CAG-74
B79	45	99.635	Verrucomicrobiota	UBA1407
B79	47	99.77272727272727	Firmicutes_A	CAG-138
B79	59	99.29411764705883	Firmicutes_A	CAG-138
B79	5_sub	99.764	Bacteroidota	Bacteroidaceae
B79	66	99.81176470588235	Cyanobacteria	Gastranaerophilaceae
B79	77	99.825	Firmicutes_A	Acutalibacteraceae
B79	79	99.62727272727274	Firmicutes_A	CAG-314
B79	84	99.52499999999999	Bacteroidota	UBA932
B79	85	99.64444444444445	Verrucomicrobiota	CAG-312
B79	9	99.39583333333333	Firmicutes_A	CAG-727
B79	bin.24	99.76666666666667	Bacteroidota	UBA932
B79	bin.25	99.75500000000001	Firmicutes_A	CAG-272
B79	bin.26	99.85000000000001	Firmicutes_A	CAG-74
B79	bin.27	99.92142857142858	Actinobacteriota	Bifidobacteriaceae
B79	bin.28	99.76	Firmicutes_A	CAG-508
B79	bin.35	99.81	Firmicutes_A	CAG-917
B79	bin.41	99.46875	Firmicutes_A	Butyricicoccaceae
B79	bin.7	99.65	Firmicutes_A	CAG-138
B79	bin.8_sub	98.53928571428571	Firmicutes_A	Oscillospiraceae
B79	maxbin.004	99.616	Bacteroidota	Muribaculaceae
B79	maxbin.006_sub	99.58	Bacteroidota	UBA932
B79	maxbin.039	99.84	Actinobacteriota	Coriobacteriaceae
B7	maxbin.004_sub	99.70833333333333	Bacteroidota	Bacteroidaceae
B8	19	99.55999999999999	Bacteroidota	Muribaculaceae
B8	30	99.76206896551724	Firmicutes_A	Ruminococcaceae
B8	34	99.8258064516129	Firmicutes_A	CAG-138
B8	42	99.67916666666667	Firmicutes_A	CAG-917
B8	48_sub	99.875	Firmicutes_A	Acutalibacteraceae
B8	51	99.99090909090908	Firmicutes_A	CAG-272
B8	52	99.8153846153846	Firmicutes_A	Acutalibacteraceae
B8	53	99.785	Proteobacteria	Succinivibrionaceae
B8	54	99.73333333333332	Verrucomicrobiota	UBA1829
B8	67	99.90799999999999	Verrucomicrobiota	Akkermansiaceae
B8	77	99.8310344827586	Firmicutes_A	Lachnospiraceae
B8	bin.10	99.54333333333334	Bacteroidota	UBA932
B8	bin.14_sub	99.68181818181819	Firmicutes_A	Acutalibacteraceae
B8	bin.20	99.71818181818183	Elusimicrobiota	Elusimicrobiaceae
B8	bin.2	99.51249999999999	Firmicutes_A	CAG-138
B8	bin.30	99.78529411764706	Firmicutes_A	Lachnospiraceae
B8	bin.6	99.42000000000002	Firmicutes_A	Oscillospiraceae
B8	bin.7	99.65217391304348	Firmicutes_A	Oscillospiraceae
B8	bin.8	99.85	Proteobacteria	Burkholderiaceae
B8	bin.9	99.60000000000002	Bacteroidota	Muribaculaceae
B8	maxbin.009_sub	99.74444444444444	Firmicutes_A	Acutalibacteraceae
B8	maxbin.047	99.25454545454545	Firmicutes_A	CAG-727
B9	35	99.98709677419356	Firmicutes_C	Acidaminococcaceae
B9	63	99.91	Fusobacteriota	Fusobacteriaceae
B9	7	99.84074074074076	Firmicutes_A	Acutalibacteraceae
B9	bin.15	99.94166666666666	Proteobacteria	Enterobacteriaceae
B9	maxbin.002	100.0	Bacteroidota	Bacteroidaceae
B9	maxbin.004	99.97272727272725	Verrucomicrobiota	Akkermansiaceae
B9	maxbin.011	99.98571428571428	Bacteroidota	Rikenellaceae
B9	maxbin.012	99.91874999999999	Bacteroidota	Bacteroidaceae
B9	maxbin.013	99.97894736842105	Bacteroidota	Barnesiellaceae
C10	17_sub	99.57619047619048	Bacteroidota	Bacteroidaceae
C10	26	99.44615384615385	Bacteroidota	UBA932
C10	37	99.82	Bacteroidota	UBA932
C10	51	99.70588235294117	Bacteroidota	Muribaculaceae
C10	52	99.89090909090909	Firmicutes_A	Lachnospiraceae
C10	68_sub	99.95	Bacteroidota	Bacteroidaceae
C10	71	99.77727272727272	Proteobacteria	Succinivibrionaceae
C10	9	99.84444444444445	Proteobacteria	CAG-239
C10	bin.14	99.99444444444445	Verrucomicrobiota	Akkermansiaceae
C10	bin.15	99.9	Proteobacteria	Burkholderiaceae
C10	bin.1	99.62307692307692	Elusimicrobiota	Elusimicrobiaceae
C10	bin.21	99.83714285714287	Proteobacteria	Burkholderiaceae
C10	bin.24	99.58333333333331	Bacteroidota	Bacteroidaceae
C10	bin.27_sub	99.5	Bacteroidota	Bacteroidaceae
C10	bin.5_sub	99.64117647058823	Firmicutes_A	Lachnospiraceae
C1	101	99.62631578947368	Desulfobacterota_A	Desulfovibrionaceae
C1	107_sub	99.6448275862069	Firmicutes_A	Ruminococcaceae
C1	10	99.90588235294118	Firmicutes_A	CAG-138
C1	114	99.8	Firmicutes_A	Anaerotignaceae
C1	115	99.72500000000001	Bacteroidota	UBA932
C1	118_sub	99.51666666666667	Firmicutes_A	Anaerovoracaceae
C11	19	99.80000000000001	Bacteroidota	Bacteroidaceae
C1	123	99.85833333333333	Bacteroidota	Bacteroidaceae
C11	25	99.70000000000002	Firmicutes_C	Acidaminococcaceae
C11	31	99.5	Firmicutes_A	Acutalibacteraceae
C11	38	99.44615384615385	Firmicutes_A	CAG-917
C11	39	99.44166666666666	Firmicutes_A	Acutalibacteraceae
C11	47	99.85714285714286	Firmicutes_A	Acutalibacteraceae
C11	55	99.82	Actinobacteriota	Coriobacteriaceae
C11	5_sub	99.91	Firmicutes_A	Lachnospiraceae
C11	60	99.76	Bacteroidota	Bacteroidaceae
C11	63_sub	99.36153846153846	Firmicutes_A	Ruminococcaceae
C11	74	99.89000000000001	Bacteroidota	Muribaculaceae
C11	78	99.77142857142857	Firmicutes_A	Acutalibacteraceae
C1	17	99.92857142857143	Firmicutes_A	Lachnospiraceae
C1	18	99.8	Fusobacteriota	Fusobacteriaceae
C11	bin.18	99.60476190476192	Bacteroidota	UBA932
C11	bin.26	99.82121212121211	Proteobacteria	Succinivibrionaceae
C11	bin.28	99.63461538461539	Firmicutes_A	Acutalibacteraceae
C11	bin.8	99.99411764705883	Proteobacteria	Enterobacteriaceae
C11	maxbin.015_sub	99.6857142857143	Bacteroidota	UBA932
C11	maxbin.016_sub	99.72222222222223	Bacteroidota	Bacteroidaceae
C11	maxbin.019	99.790625	Firmicutes_A	Oscillospiraceae
C11	maxbin.033_sub	99.81818181818181	Proteobacteria	Burkholderiaceae
C11	maxbin.037	99.4608695652174	Firmicutes_C	Selenomonadaceae
C12	105	99.82916666666667	Firmicutes_A	Lachnospiraceae
C12	108	99.80000000000001	Firmicutes_A	Acutalibacteraceae
C12	10	99.7090909090909	Firmicutes_A	CAG-74
C12	114	99.96842105263158	Proteobacteria	Burkholderiaceae
C12	17	99.91333333333334	Firmicutes_A	Ruminococcaceae
C12	18	99.55	Firmicutes_A	Ruminococcaceae
C12	20	99.275	Firmicutes_A	Lachnospiraceae
C12	33	99.540625	Firmicutes_A	CAG-272
C1	23	99.78461538461539	Bacteroidota	Muribaculaceae
C12	57	99.68214285714284	Cyanobacteria	Gastranaerophilaceae
C12	62	99.80625	Proteobacteria	Succinivibrionaceae
C12	66	99.45142857142858	Bacteroidota	UBA932
C12	67_sub	98.62142857142858	Bacteroidota	Bacteroidaceae
C12	68	99.76956521739132	Bacteroidota	Bacteroidaceae
C12	70_sub	99.78387096774195	Firmicutes_A	Lachnospiraceae
